,age,education,balance,day,duration,campaign,pdays,previous,subscribed,default_yes,default_nan,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,marital_married,marital_single,marital_nan,housing_yes,housing_nan,loan_yes,loan_nan,contact_telephone,contact_nan,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,month_nan
1067,55.0,2.0,0.28482328482328484,28,1.6609442060085837,1,-0.005706134094151213,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,41.0,3.0,-0.38184338184338185,29,2.772532188841202,1,-0.005706134094151213,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,37.0,2.0,0.009702009702009701,29,0.9141630901287554,1,1.2325249643366618,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,19.0,2.0,-0.15384615384615385,30,-0.2875536480686695,1,0.0456490727532097,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,61.0,2.0,2.5585585585585586,30,0.33905579399141633,1,0.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,37.0,2.0,2.401940401940402,30,1.8412017167381973,2,0.07988587731811697,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,54.0,3.0,-0.10810810810810811,30,-0.22746781115879827,1,0.005706134094151213,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,86.0,1.0,3.2467082467082466,1,1.3819742489270386,2,-1.0442225392296718,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,45.0,2.0,0.5523215523215523,1,0.5236051502145923,2,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,60.0,1.0,5.112959112959113,1,-0.5364806866952789,1,-1.0442225392296718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1077,53.0,2.0,-0.06375606375606375,5,1.3819742489270386,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,54.0,3.0,-0.30006930006930005,5,0.1888412017167382,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,34.0,2.0,0.17255717255717257,5,-0.3948497854077253,1,-1.0442225392296718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,19.0,2.0,-0.1088011088011088,5,0.3905579399141631,3,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,39.0,3.0,-0.22661122661122662,5,-0.12017167381974249,1,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,53.0,3.0,5.8558558558558556,5,-0.2832618025751073,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,50.0,1.0,-0.325017325017325,5,0.944206008583691,1,-1.0442225392296718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,55.0,3.0,2.284823284823285,8,-0.060085836909871244,2,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,78.0,1.0,0.5807345807345807,8,0.4248927038626609,1,-1.0442225392296718,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,43.0,2.0,2.6597366597366596,8,1.6394849785407726,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,36.0,3.0,0.019404019404019403,12,1.0515021459227467,1,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1088,36.0,2.0,8.117117117117116,12,-0.33476394849785407,2,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,35.0,2.0,1.1434511434511434,12,0.4892703862660944,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,31.0,2.0,0.4698544698544699,12,-0.2575107296137339,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,25.0,1.0,-0.29244629244629244,12,-0.2575107296137339,3,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,30.0,3.0,2.237006237006237,13,3.6781115879828326,1,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,45.0,1.0,-0.30145530145530147,13,-0.4892703862660944,1,-1.0442225392296718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1094,36.0,2.4,-0.3388773388773389,13,0.6952789699570815,2,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,38.0,2.0,-0.037422037422037424,14,-0.2703862660944206,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1096,26.0,3.0,0.3568953568953569,15,-0.15450643776824036,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,30.0,3.0,-0.22106722106722107,15,-0.40772532188841204,1,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,39.0,2.0,0.036036036036036036,15,-0.0944206008583691,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,22.0,3.0,-0.3097713097713098,16,0.4034334763948498,3,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,34.0,3.0,0.026334026334026334,19,-0.47639484978540775,2,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,27.0,2.0,-0.06791406791406791,19,-0.4034334763948498,2,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,57.0,3.0,1.5897435897435896,19,3.892703862660944,5,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,24.0,2.0,0.5155925155925156,21,1.0300429184549356,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,29.0,3.0,-0.06652806652806653,21,0.7167381974248928,1,-1.0442225392296718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,25.0,2.0,0.11850311850311851,21,1.6609442060085837,2,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,31.0,1.0,18.304920304920305,21,1.793991416309013,2,-1.0442225392296718,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,58.0,2.0,-0.038115038115038115,22,-0.44635193133047213,1,-1.0442225392296718,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,26.0,3.0,-0.24740124740124741,22,0.7339055793991416,2,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,76.0,2.0,0.1864171864171864,23,0.11587982832618025,4,-1.0442225392296718,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,31.0,2.0,-0.09771309771309772,23,0.45493562231759654,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,31.0,3.0,1.8080388080388081,26,1.9399141630901287,2,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,26.0,3.0,-0.3284823284823285,26,-0.26180257510729615,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,30.0,2.0,0.25225225225225223,27,0.575107296137339,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1114,61.0,2.0,0.35135135135135137,27,-0.33047210300429186,3,-1.0442225392296718,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,55.0,3.0,0.532917532917533,28,0.648068669527897,2,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,32.0,3.0,-0.18503118503118504,29,2.0643776824034337,3,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,39.0,3.0,3.1157311157311156,29,-0.07725321888412018,4,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,29.0,3.0,1.665973665973666,29,-0.04291845493562232,2,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,59.0,3.0,-0.38115038115038113,29,-0.11158798283261803,1,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,45.0,2.0,1.7013167013167012,29,0.6523605150214592,2,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,32.0,3.0,-0.11295911295911296,29,0.060085836909871244,3,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,33.0,3.0,0.2778932778932779,29,4.313304721030043,5,-1.0442225392296718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,25.0,2.0,-0.306999306999307,29,0.296137339055794,3,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,40.0,3.0,-0.33194733194733195,30,0.9742489270386266,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,49.0,2.0,-0.38184338184338185,30,1.351931330472103,1,-1.0442225392296718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,34.0,2.0,-0.12612612612612611,2,2.7124463519313307,3,0.912981455064194,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1127,53.0,2.0,1.27997227997228,2,0.34763948497854075,1,-0.011412268188302425,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1128,34.0,2.0,-0.38184338184338185,3,0.1072961373390558,1,1.6433666191155492,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1129,48.0,1.0,-0.34996534996534995,3,-0.5278969957081545,2,-0.011412268188302425,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1130,60.0,2.0,-0.38184338184338185,3,1.888412017167382,2,-0.005706134094151213,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1131,30.0,3.0,0.8572418572418572,4,0.22317596566523606,1,-0.005706134094151213,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1132,38.0,3.0,-0.2169092169092169,4,-0.41630901287553645,1,-0.5135520684736091,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1133,30.0,2.0,2.063063063063063,4,0.060085836909871244,1,-0.5135520684736091,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1134,33.0,2.0,-0.2571032571032571,4,1.3948497854077253,1,1.4436519258202567,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1135,56.0,3.0,1.0297990297990298,5,0.351931330472103,1,-0.5192582025677603,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1136,33.0,2.0,1.6826056826056826,5,0.38626609442060084,2,1.4550641940085591,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1137,34.0,2.0,0.07623007623007623,5,0.03862660944206009,2,0.005706134094151213,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1138,34.0,3.0,-0.09286209286209286,5,0.1459227467811159,1,-0.0456490727532097,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1139,37.0,2.0,0.009702009702009701,6,-0.26609442060085836,1,-0.5078459343794579,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1140,57.0,2.2,1.0304920304920304,9,1.6824034334763949,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1141,33.0,3.0,0.6673596673596673,10,0.9055793991416309,1,3.115549215406562,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1142,30.0,3.0,1.2293832293832294,10,0.11587982832618025,1,-0.31383737517831667,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1143,38.0,2.0,1.3804573804573805,10,-0.055793991416309016,1,1.3238231098430813,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1144,29.0,2.0,-0.060291060291060294,10,0.34763948497854075,2,1.9172610556348073,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1145,62.0,2.0,-0.19334719334719336,11,-0.38626609442060084,1,0.5934379457917262,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1146,77.0,1.0,1.413028413028413,12,0.4678111587982833,1,-0.02282453637660485,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1147,34.0,2.0,-0.1600831600831601,12,0.4978540772532189,1,3.686162624821683,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1148,36.0,3.0,-0.1295911295911296,31,-0.21888412017167383,1,-0.33666191155492153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1149,61.0,1.0,-0.23562023562023562,31,0.8884120171673819,2,0.02282453637660485,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1150,34.0,3.0,-0.19126819126819128,2,-0.17167381974248927,2,1.557774607703281,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1151,43.0,1.0,1.663894663894664,3,0.776824034334764,2,-0.4964336661911555,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1152,32.0,3.0,0.8738738738738738,4,0.2575107296137339,1,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1153,36.0,3.0,0.40332640332640335,4,0.2446351931330472,1,-0.005706134094151213,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1154,53.0,3.0,2.1067221067221067,5,0.30042918454935624,2,-0.005706134094151213,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1155,45.0,2.0,-0.05197505197505198,6,0.5150214592274678,1,1.0385164051355207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1156,31.0,2.0,-0.22383922383922383,6,2.180257510729614,1,-0.536376604850214,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1157,31.0,2.0,-0.38184338184338185,10,-0.5965665236051502,1,3.4236804564907275,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1158,22.0,2.0,1.0997920997920998,10,-0.3090128755364807,1,-0.4165477888730385,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1159,70.0,1.0,-0.1573111573111573,11,1.6995708154506437,1,0.7189728958630528,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1160,42.0,2.0,1.0935550935550935,13,1.703862660944206,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1161,35.0,3.0,1.6174636174636174,13,-0.15879828326180256,3,-0.7931526390870185,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1162,60.0,3.0,2.5675675675675675,16,0.012875536480686695,3,3.3038516405135523,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1163,52.0,3.0,2.3984753984753984,31,1.7081545064377683,3,-0.5135520684736091,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1164,60.0,3.0,-0.05336105336105336,31,0.7682403433476395,5,0.02282453637660485,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1165,55.0,2.0,-0.21552321552321552,2,-0.5493562231759657,3,0.5420827389443652,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1166,63.0,3.0,1.548163548163548,2,0.45064377682403434,2,1.1982881597717547,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1167,37.0,3.0,-0.3388773388773389,2,0.8240343347639485,2,0.5135520684736091,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1168,29.0,2.0,0.5724185724185724,3,0.05150214592274678,1,1.5064194008559202,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1169,62.0,2.0,0.012474012474012475,3,-0.21030042918454936,2,-0.011412268188302425,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1170,56.0,2.0,0.9965349965349966,3,0.18454935622317598,4,-0.005706134094151213,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1171,32.8,3.0,1.566874566874567,3,0.6695278969957081,4,-0.005706134094151213,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1172,34.0,3.0,-0.334026334026334,3,0.11587982832618025,3,0.39372325249643364,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1173,62.0,2.0,0.012474012474012475,4,0.22317596566523606,1,-1.0328102710413696,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1174,68.0,3.0,1.566874566874567,4,1.7811158798283262,1,-1.0328102710413696,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1175,38.0,3.0,0.4490644490644491,4,-0.24892703862660945,1,-1.0328102710413696,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1176,63.0,2.0,2.3236313236313237,4,0.060085836909871244,2,0.028530670470756064,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1177,45.0,2.0,-0.23977823977823978,4,-0.24034334763948498,1,-0.5135520684736091,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1178,59.0,2.0,0.7442827442827443,4,-0.1630901287553648,1,-0.011412268188302425,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1179,49.0,2.0,0.817047817047817,4,1.5836909871244635,2,-0.5135520684736091,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1180,30.0,3.0,-0.36867636867636866,4,-0.41630901287553645,1,-0.5135520684736091,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1181,35.0,3.0,-0.09424809424809424,4,0.9699570815450643,1,-0.5135520684736091,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1182,93.0,1.6,0.15523215523215522,4,1.0300429184549356,2,-0.9643366619115549,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1183,48.0,1.0,-0.34996534996534995,4,-0.5064377682403434,1,-1.0328102710413696,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1184,38.0,2.0,2.401940401940402,4,1.0042918454935623,1,-0.49072753209700426,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1185,34.0,3.0,-0.334026334026334,4,-0.4978540772532189,3,-1.0328102710413696,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
